NumeroProveedor,Platillo,Description,tokens,CategoryId,SubcategoryId
366,Omelette Italiano,"Omelette preparado con champiñones, espinacas, tocino y queso especial, con guarnición de tomate, queso panela asado, papita galeana salteada en mantequilla y perejil. Incluye jugo de naranja (350 ml) o fruta (100 g) y café americano refill o té de sobre.","['omelette', 'italiano', 'omelette', 'preparado', 'champiñones', 'espinacas', 'tocino', 'queso', 'especial', 'guarnición', 'tomate', 'queso', 'panela', 'asado', 'papita', 'galeana', 'salteada', 'mantequilla', 'perejil', 'incluye', 'jugo', 'naranja', 'fruta', 'café', 'americano', 'refill']",16,70
366,Jamón (2 rebanadas),,"['jamón', 'rebanadas']",16,70
366,Tocino (2 rebanadas),,"['tocino', 'rebanadas']",16,70
366,Papa hash brown,,"['papa', 'hash', 'brown']",16,70
366,Frijoles refritos,,"['frijoles', 'refritos']",16,70
366,Hot cake (1 pza),,"['hot', 'cake', 'pza']",16,70
366,Aguacate rebanado,,"['aguacate', 'rebanado']",16,70
366,Mollete (1/4 de pieza),,"['mollete', 'pieza']",16,70
366,Queso panela asado,,"['queso', 'panela', 'asado']",16,70
366,Porción de chilaquiles rojos o verdes,,"['porción', 'chilaquiles', 'rojos', 'verdes']",16,70
366,Taco de barbacoa,,"['taco', 'barbacoa']",16,70
366,Papas galeana con perejil,,"['papas', 'galeana', 'perejil']",16,70
366,Papas galeana con chorizo,,"['papas', 'galeana', 'chorizo']",16,70
366,Pan tostado (2 pzas),,"['pan', 'tostado', 'pzas']",16,70
366,Chilaquiles con pollo (120 g),"Julianas de tortilla dorada en salsa de su elección, servidos con queso panela y crema, acompañados de frijoles refritos. Incluye jugo de naranja (350 ml) o fruta (100 g) y café americano refill o té de sobre.","['chilaquiles', 'pollo', 'julianas', 'tortilla', 'dorada', 'salsa', 'elección', 'servidos', 'queso', 'panela', 'crema', 'acompañados', 'frijoles', 'refritos', 'incluye', 'jugo', 'naranja', 'fruta', 'café', 'americano', 'refill']",16,70
366,Chilaquiles con huevo (2 pzas),"Julianas de tortilla dorada en salsa de su elección, servidos con queso panela y crema, acompañados de frijoles refritos. Incluye jugo de naranja (350 ml) o fruta (100 g) y café americano refill o té de sobre.","['chilaquiles', 'huevo', 'pzas', 'julianas', 'tortilla', 'dorada', 'salsa', 'elección', 'servidos', 'queso', 'panela', 'crema', 'acompañados', 'frijoles', 'refritos', 'incluye', 'jugo', 'naranja', 'fruta', 'café', 'americano', 'refill']",16,70
366,Chilaquiles Gratinados (queso gouda 80 g),"Julianas de tortilla dorada en salsa de su elección, servidos con queso panela y crema, acompañados de frijoles refritos. Incluye jugo de naranja (350 ml) o fruta (100 g) y café americano refill o té de sobre.","['chilaquiles', 'gratinados', 'queso', 'gouda', 'julianas', 'tortilla', 'dorada', 'salsa', 'elección', 'servidos', 'queso', 'panela', 'crema', 'acompañados', 'frijoles', 'refritos', 'incluye', 'jugo', 'naranja', 'fruta', 'café', 'americano', 'refill']",16,70
366,Chilaquiles con Rib eye (120 g),"Julianas de tortilla dorada en salsa de su elección, servidos con queso panela y crema, acompañados de frijoles refritos. Incluye jugo de naranja (350 ml) o fruta (100 g) y café americano refill o té de sobre.","['chilaquiles', 'rib', 'eye', 'julianas', 'tortilla', 'dorada', 'salsa', 'elección', 'servidos', 'queso', 'panela', 'crema', 'acompañados', 'frijoles', 'refritos', 'incluye', 'jugo', 'naranja', 'fruta', 'café', 'americano', 'refill']",16,70
366,Chilaquiles con arrachera (120 g),"Julianas de tortilla dorada en salsa de su elección, servidos con queso panela y crema, acompañados de frijoles refritos. Incluye jugo de naranja (350 ml) o fruta (100 g) y café americano refill o té de sobre.","['chilaquiles', 'arrachera', 'julianas', 'tortilla', 'dorada', 'salsa', 'elección', 'servidos', 'queso', 'panela', 'crema', 'acompañados', 'frijoles', 'refritos', 'incluye', 'jugo', 'naranja', 'fruta', 'café', 'americano', 'refill']",16,70
366,Chilaquiles con sirloin (120 g),"Julianas de tortilla dorada en salsa de su elección, servidos con queso panela y crema, acompañados de frijoles refritos. Incluye jugo de naranja (350 ml) o fruta (100 g) y café americano refill o té de sobre.","['chilaquiles', 'sirloin', 'julianas', 'tortilla', 'dorada', 'salsa', 'elección', 'servidos', 'queso', 'panela', 'crema', 'acompañados', 'frijoles', 'refritos', 'incluye', 'jugo', 'naranja', 'fruta', 'café', 'americano', 'refill']",16,70
366,Chilaquiles con chorizo (80 g),"Julianas de tortilla dorada en salsa de su elección, servidos con queso panela y crema, acompañados de frijoles refritos. Incluye jugo de naranja (350 ml) o fruta (100 g) y café americano refill o té de sobre.","['chilaquiles', 'chorizo', 'julianas', 'tortilla', 'dorada', 'salsa', 'elección', 'servidos', 'queso', 'panela', 'crema', 'acompañados', 'frijoles', 'refritos', 'incluye', 'jugo', 'naranja', 'fruta', 'café', 'americano', 'refill']",16,70
366,Chilaquiles con Pastor (150 gr),"Julianas de tortilla dorada en salsa de su elección, servidos con queso panela y crema, acompañados de frijoles refritos. Incluye jugo de naranja (350 ml) o fruta (100 g) y café americano refill o té de sobre.","['chilaquiles', 'pastor', 'julianas', 'tortilla', 'dorada', 'salsa', 'elección', 'servidos', 'queso', 'panela', 'crema', 'acompañados', 'frijoles', 'refritos', 'incluye', 'jugo', 'naranja', 'fruta', 'café', 'americano', 'refill']",16,70
366,Quesadillas de bistec,"Tres ricas quesadillas de carne de res asada, en tortilla de harina con queso especial gratinado sobre una cama de guacamole. (120 g)","['quesadillas', 'bistec', 'tres', 'ricas', 'quesadillas', 'carne', 'res', 'asada', 'tortilla', 'harina', 'queso', 'especial', 'gratinado', 'cama', 'guacamole']",16,70
366,Nachos,"Totopos con frijoles, gratinados con queso gouda, sirloin asado y pico de gallo. (60 g) ","['nachos', 'totopos', 'frijoles', 'gratinados', 'queso', 'gouda', 'sirloin', 'asado', 'pico', 'gallo']",16,70
366,Papas a la francesa,"Papas con corte delgado o tipo gajo deliciosamente doradas, sazonadas al gusto: ajo - perejil, parmesano o natural. (250 g.)","['papas', 'francesa', 'papas', 'corte', 'delgado', 'tipo', 'gajo', 'deliciosamente', 'doradas', 'sazonadas', 'gusto', 'ajo', 'perejil', 'parmesano', 'natural']",16,70
366,Papas especiales,"Deliciosas papas a la francesa, gratinadas con queso cheddar, queso gouda, tocino y crema. (250 g)","['papas', 'especiales', 'deliciosas', 'papas', 'francesa', 'gratinadas', 'queso', 'cheddar', 'queso', 'gouda', 'tocino', 'crema']",16,70
366,Mini Flautas de Pollo,"Crujientes flautitas en cama de lechuga, servidas con salsa de aguacate, crema y queso fresco rallado.","['mini', 'flautas', 'pollo', 'crujientes', 'flautitas', 'cama', 'lechuga', 'servidas', 'salsa', 'aguacate', 'crema', 'queso', 'fresco', 'rallado']",16,70
366,Mini Flautas de Res,"Crujientes flautitas en cama de lechuga, servidas con salsa de aguacate, crema y queso fresco rallado.","['mini', 'flautas', 'res', 'crujientes', 'flautitas', 'cama', 'lechuga', 'servidas', 'salsa', 'aguacate', 'crema', 'queso', 'fresco', 'rallado']",16,70
366,Boneless ,"Trocitos de pechuga de pollo, empanizados y bañados en salsa buffalo acompañados de bastones de apio, zanahoria y aderezo ranch. (200 g) (200g.)","['boneless', 'trocitos', 'pechuga', 'pollo', 'empanizados', 'bañados', 'salsa', 'buffalo', 'acompañados', 'bastones', 'apio', 'zanahoria', 'aderezo', 'ranch']",16,70
366,Empanadas Argentinas,"Deliciosas y clásicas empanadas hechas con carne molida, especias y hierbas frescas, acompañadas de una rica ensalada regia. (3 pzas)","['empanadas', 'argentinas', 'deliciosas', 'clásicas', 'empanadas', 'hechas', 'carne', 'molida', 'especias', 'hierbas', 'frescas', 'acompañadas', 'rica', 'ensalada', 'regia', 'pzas']",16,70
366,Ensalada de pollo,"La siempre fresca y deliciosa ensalada preparada con pechuga de pollo y zanahoria cocida, montada sobre pan multigrano tostado, gajos de aguacate, tomate y lechuga.","['ensalada', 'pollo', 'siempre', 'fresca', 'deliciosa', 'ensalada', 'preparada', 'pechuga', 'pollo', 'zanahoria', 'cocida', 'montada', 'pan', 'multigrano', 'tostado', 'gajos', 'aguacate', 'tomate', 'lechuga']",16,70
366,Ensalada Regia,"Ensalada de la casa, lechugas italianas con aceitunas, tomate fresco, queso gouda, aguacate y aderezo de miel y mostaza.","['ensalada', 'regia', 'ensalada', 'casa', 'lechugas', 'italianas', 'aceitunas', 'tomate', 'fresco', 'queso', 'gouda', 'aguacate', 'aderezo', 'miel', 'mostaza']",16,70
366,Menudo,Menudo de res servido en caldo rojo al guajillo. Maíz pozolero a elección del cliente. (530 ml),"['menudo', 'menudo', 'res', 'servido', 'caldo', 'rojo', 'guajillo', 'maíz', 'pozolero', 'elección', 'cliente']",16,70
366,Ensalada César con Pollo,"La clásica con lechuga orejona, pollo, crutones de ajo, aderezo césar de la casa y queso parmesano. (120 g)","['ensalada', 'césar', 'pollo', 'clásica', 'lechuga', 'orejona', 'pollo', 'crutones', 'ajo', 'aderezo', 'césar', 'casa', 'queso', 'parmesano']",16,70
366,Sopa de tortilla (Chica),"Julianas de tortilla doradas, queso chihuahua, aguacate, crema, chicharrón de cerdo y chile pasilla con un rico caldo rojo de pollo. (350 ml)","['sopa', 'tortilla', 'chica', 'julianas', 'tortilla', 'doradas', 'queso', 'chihuahua', 'aguacate', 'crema', 'chicharrón', 'cerdo', 'chile', 'pasilla', 'rico', 'caldo', 'rojo', 'pollo']",16,70
366,Sopa de tortilla (530 ml),,"['sopa', 'tortilla']",16,70
366,Crema de elote,Tradicional crema de elote preparada en casa con crutones. (530 ml),"['crema', 'elote', 'tradicional', 'crema', 'elote', 'preparada', 'casa', 'crutones']",16,70
366,Sopa de vegetales (Chica),Caldo de pollo con variedad de vegetales. (350 ml),"['sopa', 'vegetales', 'chica', 'caldo', 'pollo', 'variedad', 'vegetales']",16,70
366,Sopa de vegetales (530 ml),Caldo de pollo con variedad de vegetales. ,"['sopa', 'vegetales', 'caldo', 'pollo', 'variedad', 'vegetales']",16,70
366,Caldo Tlalpeño (Chico),"Nuestro tradicional caldo tlalpeño con arroz, pechuga de pollo, queso chihuahua, zanahoria, cilantro, aguacate y chile chipotle. (350 ml)","['caldo', 'tlalpeño', 'chico', 'nuestro', 'tradicional', 'caldo', 'tlalpeño', 'arroz', 'pechuga', 'pollo', 'queso', 'chihuahua', 'zanahoria', 'cilantro', 'aguacate', 'chile', 'chipotle']",16,70
366,Caldo Tlalpeño (530 ml),"Nuestro tradicional caldo tlalpeño con arroz, pechuga de pollo, queso chihuahua, zanahoria, cilantro, aguacate y chile chipotle.","['caldo', 'tlalpeño', 'nuestro', 'tradicional', 'caldo', 'tlalpeño', 'arroz', 'pechuga', 'pollo', 'queso', 'chihuahua', 'zanahoria', 'cilantro', 'aguacate', 'chile', 'chipotle']",16,70
366,Sopa Especial Martins (Chica),Rico caldo de pollo con arroz y cubos de pechuga de pollo. (350 ml),"['sopa', 'especial', 'martins', 'chica', 'rico', 'caldo', 'pollo', 'arroz', 'cubos', 'pechuga', 'pollo']",16,70
366,Sopa Especial Martins (530 ml),Rico caldo de pollo con arroz y cubos de pechuga de pollo.,"['sopa', 'especial', 'martins', 'rico', 'caldo', 'pollo', 'arroz', 'cubos', 'pechuga', 'pollo']",16,70
366,Milanesa Jumbo de Res,Fina escalopa de res empanizada y servida con papas tipo gajo o a la francesa doradas y ensalada regia. (120 g),"['milanesa', 'jumbo', 'res', 'fina', 'escalopa', 'res', 'empanizada', 'servida', 'papas', 'tipo', 'gajo', 'francesa', 'doradas', 'ensalada', 'regia']",16,70
366,Arrachera Martins,"Suave y jugosa arrachera marinada asada a la parrilla acompañada de cebollitas cambray asadas, papa cendré, guacamole y chiles toreados. (200 g)","['arrachera', 'martins', 'suave', 'jugosa', 'arrachera', 'marinada', 'asada', 'parrilla', 'acompañada', 'cebollitas', 'cambray', 'asadas', 'papa', 'cendré', 'guacamole', 'chiles', 'toreados']",16,70
366,Fajitas especiales de arrachera ,"Jugosas tiras de arrachera asadas sobre cama de pimientos y cebolla, servidas con guacamole, chiles toreados y papas galeana con mantequilla. (200 g.)","['fajitas', 'especiales', 'arrachera', 'jugosas', 'tiras', 'arrachera', 'asadas', 'cama', 'pimientos', 'cebolla', 'servidas', 'guacamole', 'chiles', 'toreados', 'papas', 'galeana', 'mantequilla']",16,70
366,Tampiqueña de arrachera ,"Suave arrachera de res asada a la parrilla, frijoles refritos, arroz blanco, papas galeana al perejil, guacamole y enchilada en mole poblano. (120 g)","['tampiqueña', 'arrachera', 'suave', 'arrachera', 'res', 'asada', 'parrilla', 'frijoles', 'refritos', 'arroz', 'blanco', 'papas', 'galeana', 'perejil', 'guacamole', 'enchilada', 'mole', 'poblano']",16,70
366,Tampiqueña de Pollo,"Pechuga de pollo asada a la parrilla acompañada de guacamole, frijoles refritos, arroz blanco y papas galeana con perejil. (150 g)","['tampiqueña', 'pollo', 'pechuga', 'pollo', 'asada', 'parrilla', 'acompañada', 'guacamole', 'frijoles', 'refritos', 'arroz', 'blanco', 'papas', 'galeana', 'perejil']",16,70
366,Pollo a la parrilla,Pechuga de pollo a la parrilla acompañada de papas a la francesa doradas y brócoli con queso americano gratinado. (150 g.),"['pollo', 'parrilla', 'pechuga', 'pollo', 'parrilla', 'acompañada', 'papas', 'francesa', 'doradas', 'brócoli', 'queso', 'americano', 'gratinado']",16,70
366,Pollo en cama de arroz,"Pechuga de pollo asada sobre una cama de arroz con apio y zanahoria, acompañada por ensalada de espinacas con champiñones. (150 g.)","['pollo', 'cama', 'arroz', 'pechuga', 'pollo', 'asada', 'cama', 'arroz', 'apio', 'zanahoria', 'acompañada', 'ensalada', 'espinacas', 'champiñones']",16,70
366,Pollo en mole poblano ,"Jugosa pechuga de pollo asada a la parrilla bañada con salsa de mole poblano y ajonjolí, servida con arroz blanco. (150 g.)","['pollo', 'mole', 'poblano', 'jugosa', 'pechuga', 'pollo', 'asada', 'parrilla', 'bañada', 'salsa', 'mole', 'poblano', 'ajonjolí', 'servida', 'arroz', 'blanco']",16,70
366,Pollo a la Parmesana,Jugosa milanesa de pollo con empanizado especial y queso parmesano acompañada de papas a la francesa doradas o papas tipo gajo y cubos de aguacate sobre una tostada de maíz. (150 g),"['pollo', 'parmesana', 'jugosa', 'milanesa', 'pollo', 'empanizado', 'especial', 'queso', 'parmesano', 'acompañada', 'papas', 'francesa', 'doradas', 'papas', 'tipo', 'gajo', 'cubos', 'aguacate', 'tostada', 'maíz']",16,70
366,Pescado light,"Filete de pescado de temporada al vapor, acompañado de espinacas con zanahoria y champiñones y una deliciosa ensalada de calabaza marinada al olivo y finas hierbas. (180 g)","['pescado', 'light', 'filete', 'pescado', 'temporada', 'vapor', 'acompañado', 'espinacas', 'zanahoria', 'champiñones', 'deliciosa', 'ensalada', 'calabaza', 'marinada', 'olivo', 'finas', 'hierbas']",16,70
366,Fish and Chips,"Filete de pescado de temporada con capeado de cerveza, acompañado de deliciosas papas a la francesa doradas. (180 g)","['fish', 'and', 'chips', 'filete', 'pescado', 'temporada', 'capeado', 'cerveza', 'acompañado', 'deliciosas', 'papas', 'francesa', 'doradas']",16,70
366,Pizza Pepperoni,"Salsa italiana de tomate, queso mozzarella y pepperoni.","['pizza', 'pepperoni', 'salsa', 'italiana', 'tomate', 'queso', 'mozzarella', 'pepperoni']",16,70
366,Lasagna Bolognesa,"La clásica lasagna con capas de pasta y carne de res, cubierta con salsa pomodoro y un toque de pesto, acompañada de deliciosa ensalada regia.","['lasagna', 'bolognesa', 'clásica', 'lasagna', 'capas', 'pasta', 'carne', 'res', 'cubierta', 'salsa', 'pomodoro', 'toque', 'pesto', 'acompañada', 'deliciosa', 'ensalada', 'regia']",16,70
366,Arroz blanco,,"['arroz', 'blanco']",16,70
366,Frijoles refritos ,,"['frijoles', 'refritos']",16,70
366,Aguacate rebanado,,"['aguacate', 'rebanado']",16,70
366,Verduras a la mantequilla,,"['verduras', 'mantequilla']",16,70
366,Porción de ensalada regia ,,"['porción', 'ensalada', 'regia']",16,70
366,Papa cendré,,"['papa', 'cendré']",16,70
366,Guacamole,,['guacamole'],16,70
366,Papas a la francesa,,"['papas', 'francesa']",16,70
366,Cebolla asada,,"['cebolla', 'asada']",16,70
366,Papas galeana con perejil,,"['papas', 'galeana', 'perejil']",16,70
366,Papas galeana con chorizo,,"['papas', 'galeana', 'chorizo']",16,70
366,Enchiladas Divorciadas,"Enchiladas rellenas de pechuga de pollo, bañadas en salsa verde y mole poblano, servidas con frijoles refritos. (3 pzas)","['enchiladas', 'divorciadas', 'enchiladas', 'rellenas', 'pechuga', 'pollo', 'bañadas', 'salsa', 'verde', 'mole', 'poblano', 'servidas', 'frijoles', 'refritos', 'pzas']",16,70
366,Entomatadas,"Tortillas de maíz rellenas de pechuga de pollo bañadas en salsa cassé, con queso especial gratinado y servidas con frijoles refritos. (3 pzas)","['entomatadas', 'tortillas', 'maíz', 'rellenas', 'pechuga', 'pollo', 'bañadas', 'salsa', 'cassé', 'queso', 'especial', 'gratinado', 'servidas', 'frijoles', 'refritos', 'pzas']",16,70
366,Enmoladas,"Tortillas rellenas de pechuga de pollo, cubiertas con delicioso mole poblano, acompañadas de frijoles refritos. (3 pzas)","['enmoladas', 'tortillas', 'rellenas', 'pechuga', 'pollo', 'cubiertas', 'delicioso', 'mole', 'poblano', 'acompañadas', 'frijoles', 'refritos', 'pzas']",16,70
366,Enchiladas Suizas,"Enchiladas rellenas de pollo, bañadas en deliciosa salsa suiza con queso gratinado, acompañadas de frijoles refritos. (3 pzas)","['enchiladas', 'suizas', 'enchiladas', 'rellenas', 'pollo', 'bañadas', 'deliciosa', 'salsa', 'suiza', 'queso', 'gratinado', 'acompañadas', 'frijoles', 'refritos', 'pzas']",16,70
366,Tostadas de Pechuga de Pollo,"Tostadas crujientes de maíz con pollo, finas tiras de lechuga, aguacate, queso panela, tomate y crema. (3 pzas)","['tostadas', 'pechuga', 'pollo', 'tostadas', 'crujientes', 'maíz', 'pollo', 'finas', 'tiras', 'lechuga', 'aguacate', 'queso', 'panela', 'tomate', 'crema', 'pzas']",16,70
366,Carruseles de Molletes,"Molletes de pan francés tostado con mantequilla, cubiertos con frijoles refritos receta especial,   pechuga de pollo, jamón, tocino, chorizo y queso especial gratinado (4 pzas.)","['carruseles', 'molletes', 'molletes', 'pan', 'francés', 'tostado', 'mantequilla', 'cubiertos', 'frijoles', 'refritos', 'receta', 'especial', 'pechuga', 'pollo', 'jamón', 'tocino', 'chorizo', 'queso', 'especial', 'gratinado', 'pzas']",16,70
